cycle_time,pipelining,cache_size,cache_assoc,cache_hit_latency,cache_line_sz,cache_queue_size,tlb_hit_latency,tlb_miss_latency,tlb_entries,tlb_max_outstanding_walks,tlb_assoc,tlb_bandwidth,l2cache_size,pipelined_dma,ignore_cache_flush,cycle,avg_power,fu_power,avg_fu_dynamic_power,avg_fu_leakage_power,avg_mem_power,avg_mem_dynamic_power,avg_mem_leakage_power,total_area,fu_area,mem_area,num_sp_multiplier,num_sp_adder,num_dp_multiplier,num_dp_adder,num_trig_unit,num_multiplier,num_adder,num_bit_wise,num_shifter,num_register
1,0,65536,16,1,64,16,2,16,64,8,4,2,1048576,1,1,315082,260.884,152.92600000000004,150.078,2.8480000000000003,107.958,104.387,3.57077,735494,223747.0,511747.0,0,0,6,8,0,0,0,0,9,46
3,0,32768,2,1,32,128,1,16,32,8,8,1,131072,1,1,532289,30.6904,23.5144,22.2195,1.2949700000000002,7.17592,5.81959,1.35632,254400,148011.0,106389.0,0,0,6,7,0,0,0,0,9,31
3,0,16384,4,2,32,32,1,4,64,4,1,2,524288,0,0,409214,38.8342,31.0606,29.5478,1.51275,7.77358,6.85433,0.91925,289594,172233.0,117361.0,0,0,7,8,0,0,0,0,9,41
2,1,16384,8,4,32,16,3,1,64,4,8,2,131072,1,0,151011,166.296,129.312,124.847,4.46516,36.9838,35.9931,0.99067,537061,412576.0,124485.0,0,0,10,11,0,0,0,0,9,848
2,0,32768,1,4,32,32,2,1,8,8,2,1,1048576,0,1,582763,42.3151,33.2946,32.2135,1.08113,9.02051,7.68783,1.33268,215238,110107.0,105131.0,0,0,4,5,0,0,0,0,9,26
1,0,32768,8,1,32,128,4,8,64,4,2,2,1048576,0,0,606955,108.234,79.5193,76.6855,2.83381,28.7148,26.9601,1.75472,424387,222598.0,201789.0,0,0,6,8,0,0,0,0,9,40
3,1,32768,1,3,32,64,2,16,8,4,2,1,524288,0,0,288460,53.2012,43.6065,40.74800000000001,2.85851,9.59468,8.262,1.33268,370321,265190.0,105131.0,0,0,5,5,0,0,0,0,9,791
5,0,32768,4,3,64,64,2,2,16,4,1,1,524288,0,0,425886,21.6875,16.402,15.7668,0.635257,5.28546,4.00095,1.2845,169492,74791.2,94700.4,0,0,3,4,0,0,0,0,9,25
3,1,65536,16,4,32,16,3,8,32,8,2,1,262144,0,1,281787,70.0793,43.9728,41.7556,2.21719,26.1065,23.3074,2.79913,397830,213319.0,184511.0,0,0,5,5,0,0,0,0,9,520
1,1,32768,2,4,64,16,2,2,32,8,8,2,262144,1,0,142790,401.08,332.914,324.2290000000001,8.6855,68.1661,66.6336,1.53246,894751,693777.0,200974.0,0,0,10,10,0,0,0,0,9,1933
5,1,32768,1,3,64,64,4,16,16,8,8,2,131072,1,1,140696,66.5321,52.2313,47.8484,4.38286,14.3008,12.7925,1.5082799999999998,621103,422559.0,198544.0,0,0,10,10,0,0,0,0,9,1105
3,1,131072,1,3,32,16,2,8,16,8,4,1,262144,0,1,283501,66.1414,43.6237,41.5267,2.09709,22.5177,17.5822,4.93548,645711,199672.0,446039.0,0,0,4,5,0,0,0,0,9,534
1,1,16384,4,4,32,32,4,4,8,8,4,1,262144,1,1,294993,186.221,161.447,157.392,4.05576,24.774,24.0554,0.7186680000000001,380220,324182.0,56038.4,0,0,5,5,0,0,0,0,9,842
5,0,65536,4,3,64,32,2,8,8,8,2,2,262144,0,0,404272,28.1449,17.8521,16.6276,1.2245,10.2928,7.32485,2.96795,499598,144847.0,354750.0,0,0,6,8,0,0,0,0,9,37
1,0,32768,2,3,64,64,3,8,32,4,2,2,131072,1,0,454856,129.664,105.007,102.187,2.81961,24.6575,23.125,1.53246,422424,221450.0,200974.0,0,0,6,8,0,0,0,0,9,34
4,0,131072,4,2,64,64,2,1,64,8,4,2,262144,0,1,330248,47.3243,27.2609,25.9735,1.28746,20.0634,14.3472,5.7162,1017250,147506.0,869742.0,0,0,6,8,0,0,0,0,9,36
2,1,16384,8,1,32,32,4,8,16,8,8,2,262144,1,0,150921,165.037,128.71,124.889,3.8214,36.3272,35.3366,0.99067,482507,358023.0,124485.0,0,0,10,10,0,0,0,0,9,595
1,0,32768,2,4,64,32,1,8,64,8,2,1,1048576,0,0,442614,125.56,106.513,104.779,1.73405,19.047,17.7772,1.26981,243769,137372.0,106397.0,0,0,4,4,0,0,0,0,9,34
5,0,32768,16,2,32,32,2,8,32,8,2,2,524288,1,0,417031,31.107,17.4291,16.2046,1.2245,13.6779,11.536,2.14189,398205,144847.0,253357.0,0,0,6,8,0,0,0,0,9,37
1,1,32768,16,1,32,64,1,8,64,4,4,2,131072,0,0,154589,441.16,310.342,302.722,7.6200800000000015,130.81799999999998,128.67600000000002,2.14189,856266,602909.0,253357.0,0,0,13,15,0,0,0,0,9,851
2,1,65536,4,1,32,64,3,4,16,4,2,2,131072,1,1,143190,185.247,135.989,131.252,4.73723,49.2578,46.0812,3.17663,915906,432097.0,483809.0,0,0,10,10,0,0,0,0,9,982
4,0,65536,2,1,64,128,1,1,16,8,1,1,262144,1,1,459260,27.6664,19.7781,18.7117,1.06638,7.88823,5.42207,2.46617,309510,121034.0,188476.0,0,0,5,6,0,0,0,0,9,36
1,1,65536,16,4,32,128,3,16,8,4,4,1,131072,0,1,287976,236.911,165.68599999999995,161.112,4.57402,71.2252,68.426,2.79913,550610,366100.0,184511.0,0,0,5,5,0,0,0,0,9,1061
3,1,65536,16,4,32,16,2,4,32,8,8,1,524288,0,1,281420,70.0329,43.9014,41.8285,2.07283,26.1315,23.3324,2.79913,386154,201643.0,184511.0,0,0,5,5,0,0,0,0,9,459
5,0,65536,1,1,32,16,3,1,64,8,8,2,262144,0,0,353705,32.0129,20.4343,19.2264,1.20793,11.5787,8.50919,3.06948,531285,143507.0,387777.0,0,0,6,8,0,0,0,0,9,30
1,1,65536,1,2,32,32,2,16,32,4,4,1,524288,1,1,282755,202.31,167.485,164.18900000000005,3.29611,34.8248,32.2074,2.61744,452335,262741.0,189594.0,0,0,5,5,0,0,0,0,9,521
4,1,16384,4,1,32,16,2,1,32,4,4,2,131072,1,1,147291,75.7695,62.7284,58.4878,4.24065,13.0411,12.1218,0.91925,541535,424174.0,117361.0,0,0,12,14,0,0,0,0,9,812
3,1,16384,8,3,32,64,2,16,32,8,1,2,262144,0,0,145799,110.115,84.7445,80.7444,4.00013,25.3702,24.3796,0.99067,517724,393240.0,124485.0,0,0,10,11,0,0,0,0,9,846
4,0,65536,8,2,64,64,2,8,64,4,1,1,262144,0,0,535028,24.7689,16.6642,15.9961,0.668086,8.10469,5.5562,2.5485,270934,76216.1,194717.0,0,0,3,4,0,0,0,0,9,25
1,1,16384,1,3,64,32,2,8,32,4,1,2,262144,0,0,148855,359.465,319.378,311.307,8.07088,40.0873,39.2702,0.817041,746123,643178.0,102946.0,0,0,10,11,0,0,0,0,9,1617
3,0,32768,16,1,32,128,1,8,16,4,2,1,524288,0,0,551005,34.7597,22.6994,21.4477,1.2517200000000002,12.0603,10.5172,1.54313,250513,141838.0,108674.0,0,0,6,6,0,0,0,0,9,30
3,0,32768,8,1,32,16,1,2,64,4,4,2,262144,1,1,382748,48.8546,32.8489,31.2019,1.64704,16.0057,14.2509,1.75472,388818,187029.0,201789.0,0,0,8,8,0,0,0,0,9,33
5,0,32768,16,1,64,128,4,8,8,8,8,2,1048576,0,0,387741,30.4414,18.6207,17.3985,1.22213,11.8208,9.78575,2.03503,397976,144656.0,253320.0,0,0,6,8,0,0,0,0,9,36
1,0,32768,1,1,32,128,3,16,16,8,2,1,1048576,0,0,789676,73.4627,60.7831,58.6537,2.12943,12.6796,11.3469,1.33268,273508,168378.0,105131.0,0,0,5,5,0,0,0,0,9,28
2,0,32768,16,4,64,64,4,8,32,8,4,2,262144,0,1,523511,57.7308,37.5761,35.9514,1.62469,20.1547,18.1197,2.03503,419465,166144.0,253320.0,0,0,6,8,0,0,0,0,9,34
3,1,131072,16,1,32,64,1,8,64,4,2,2,262144,1,0,142665,207.689,87.6015,83.4379,4.16366,120.088,113.287,6.800669999999998,1251760,432898.0,818865.0,0,0,14,15,0,0,0,0,9,587
5,1,16384,4,2,64,64,4,8,16,4,4,1,524288,0,1,274591,33.32,27.8158,24.5441,3.27168,5.50418,4.84278,0.661399,347028,294734.0,52293.7,0,0,4,5,0,0,0,0,9,1065
1,1,131072,8,4,64,16,4,4,16,4,1,1,131072,1,1,290410,222.786,164.166,159.526,4.6402800000000015,58.62,53.8321,4.78787,751816,371459.0,380357.0,0,0,5,5,0,0,0,0,9,1089
4,1,65536,1,2,64,128,2,4,64,8,2,2,262144,1,1,137376,90.0683,66.6551,62.1259,4.52918,23.4132,20.5218,2.8913900000000003,820540,432620.0,387921.0,0,0,10,11,0,0,0,0,9,1106
1,0,32768,1,3,32,64,4,8,8,4,2,2,262144,1,0,723931,84.8113,66.8425,64.0134,2.82907,17.9688,16.3725,1.59633,442429,222216.0,220213.0,0,0,6,8,0,0,0,0,9,38
1,0,16384,8,1,32,16,1,8,32,8,8,1,131072,0,0,684835,85.7395,70.7837,68.4903,2.29339,14.9558,14.1972,0.758596,237359,180751.0,56608.5,0,0,5,6,0,0,0,0,9,41
1,1,32768,4,1,32,128,4,2,64,8,8,1,131072,1,1,284000,196.566,166.78799999999995,163.369,3.41917,29.7776,28.4022,1.37533,378907,272694.0,106213.0,0,0,5,5,0,0,0,0,9,573
4,1,131072,1,1,32,64,2,1,64,8,1,2,131072,1,0,141402,100.283,64.6812,61.018,3.66322,35.602,29.5884,6.0136,1249510,377471.0,872037.0,0,0,12,14,0,0,0,0,9,568
4,0,131072,16,3,64,32,2,4,16,4,2,2,1048576,0,1,376040,58.5673,24.0482,22.7583,1.28983,34.5191,28.1435,6.37565,966763,147697.0,819066.0,0,0,6,8,0,0,0,0,9,37
5,0,32768,1,2,64,32,4,1,16,4,8,1,262144,1,0,456006,20.1655,15.5456,14.7512,0.794396,4.6199,3.3658300000000003,1.25407,197240,92086.7,105153.0,0,0,4,4,0,0,0,0,9,33
1,1,65536,16,4,32,64,4,16,8,4,8,1,524288,1,0,288117,235.702,164.51,161.077,3.43337,71.1913,68.3921,2.79913,458353,273842.0,184511.0,0,0,5,5,0,0,0,0,9,579
5,1,16384,8,2,64,32,3,8,64,8,4,1,1048576,1,0,272236,33.9943,28.2035,24.7608,3.44265,5.79082,5.08136,0.7094659999999999,369589,312987.0,56602.5,0,0,5,5,0,0,0,0,9,1078
5,1,32768,16,4,32,64,1,8,64,4,8,2,1048576,0,0,144838,79.3363,49.6242,46.5193,3.10495,29.7121,27.5702,2.14189,572557,319200.0,253357.0,0,0,10,10,0,0,0,0,9,565
5,1,131072,4,2,32,32,3,8,64,8,2,2,131072,1,0,142845,81.7401,49.9486,47.1182,2.83043,31.7915,25.721,6.07051,1166530,296997.0,869529.0,0,0,10,10,0,0,0,0,9,449
4,1,65536,2,2,64,64,1,4,32,8,4,2,524288,1,0,136735,91.8668,67.8437,62.8035,5.04025,24.0231,21.1162,2.90688,879066,492860.0,386206.0,0,0,13,14,0,0,0,0,9,1086
1,1,131072,1,3,64,32,3,2,8,4,4,1,262144,1,0,274160,227.41,173.372,168.99400000000003,4.37811,54.0375,49.3606,4.67692,684819,350338.0,334481.0,0,0,4,5,0,0,0,0,9,1095
1,1,32768,4,3,32,16,4,8,32,4,2,1,524288,1,1,284497,196.323,166.58700000000005,163.116,3.4712300000000003,29.7361,28.3608,1.37533,383118,276905.0,106213.0,0,0,5,5,0,0,0,0,9,595
2,1,131072,4,2,64,64,4,2,32,8,2,1,1048576,1,1,272285,103.452,72.5723,68.982,3.59033,30.8797,26.1818,4.69785,686360,315363.0,370997.0,0,0,5,5,0,0,0,0,9,1004
2,1,65536,4,2,32,128,2,2,8,8,8,1,262144,0,0,283469,90.0715,69.4601,66.3572,3.10283,20.6114,17.9357,2.67573,512062,275933.0,236129.0,0,0,5,5,0,0,0,0,9,798
1,1,131072,8,3,64,32,4,4,64,4,4,2,131072,0,0,138301,493.543,341.7290000000001,334.865,6.86397,151.814,145.945,5.86951,1292400,545561.0,746834.0,0,0,10,11,0,0,0,0,9,1107
4,0,65536,1,1,32,128,2,8,64,4,1,2,524288,1,1,325659,42.8793,28.2573,26.9794,1.27799,14.622,11.5525,3.06948,534518,146740.0,387777.0,0,0,6,8,0,0,0,0,9,32
2,1,131072,2,4,64,16,3,4,16,4,4,1,1048576,1,1,273604,103.423,73.241,68.697,4.54403,30.1817,25.4993,4.6824900000000005,727112,392499.0,334613.0,0,0,5,5,0,0,0,0,9,1407
2,1,65536,16,1,64,16,4,1,64,4,1,2,131072,1,0,137525,252.866,141.541,136.512,5.02831,111.326,107.755,3.57077,967386,455640.0,511747.0,0,0,10,10,0,0,0,0,9,1105
1,0,131072,4,2,64,64,2,16,32,4,4,1,262144,0,1,532790,124.602,88.8199,86.9693,1.85069,35.7819,31.0841,4.69785,516914,145917.0,370997.0,0,0,4,5,0,0,0,0,9,27
4,0,32768,2,2,64,16,3,16,64,8,4,1,262144,1,0,410322,27.7645,21.7006,20.8601,0.840563,6.06387,4.79406,1.26981,200576,94179.6,106397.0,0,0,4,4,0,0,0,0,9,34
4,0,65536,16,3,32,32,2,2,64,8,8,2,131072,1,0,407970,44.6352,22.4225,21.1469,1.2756299999999998,22.2126,18.6174,3.59521,550638,146549.0,404090.0,0,0,6,8,0,0,0,0,9,31
5,1,131072,2,4,32,64,4,1,32,4,8,1,1048576,1,0,283038,41.7231,26.0192,23.8545,2.16474,15.7038,10.7587,4.94505,655823,209627.0,446196.0,0,0,5,5,0,0,0,0,9,538
1,1,32768,8,3,32,128,3,4,16,4,2,2,524288,0,1,154745,398.295,305.6670000000001,300.007,5.65942,92.6285,90.8738,1.75472,649924,448135.0,201789.0,0,0,10,11,0,0,0,0,9,598
1,1,32768,16,1,64,128,3,16,16,8,8,1,131072,0,1,277069,217.428,171.831,167.205,4.6260900000000005,45.5974,44.146,1.4514,478977,370311.0,108666.0,0,0,5,5,0,0,0,0,9,1083
2,1,16384,8,4,32,32,2,1,16,4,8,1,1048576,0,1,284043,83.7738,68.8389,66.2212,2.61777,14.9349,14.1763,0.758596,295795,239187.0,56608.5,0,0,5,6,0,0,0,0,9,574
5,0,32768,16,1,64,16,2,2,16,8,2,2,131072,1,0,314432,36.9056,22.8033,21.5741,1.2292299999999998,14.1023,12.0673,2.03503,398550,145230.0,253320.0,0,0,6,8,0,0,0,0,9,39
2,0,16384,16,3,32,64,2,16,8,8,1,1,524288,0,0,672721,40.8115,28.9202,27.8225,1.0977,11.8913,10.9577,0.933599,183026,111447.0,71579.2,0,0,4,5,0,0,0,0,9,33
4,1,32768,16,4,64,64,3,8,64,4,4,1,524288,0,0,273920,49.3442,36.6781,31.2213,5.45678,12.6661,11.2147,1.4514,582514,473848.0,108666.0,0,0,5,5,0,0,0,0,9,1906
1,0,65536,16,4,32,64,1,2,16,8,2,1,131072,1,0,530046,136.359,89.6893,87.8173,1.87198,46.6696,43.8705,2.79913,332150,147639.0,184511.0,0,0,4,5,0,0,0,0,9,36
2,1,16384,8,1,64,64,1,16,8,8,4,1,131072,0,0,278893,84.9661,71.859,67.5524,4.30664,13.1071,12.3976,0.7094659999999999,441975,385373.0,56602.5,0,0,7,8,0,0,0,0,9,1085
3,0,16384,16,3,64,128,4,1,64,4,2,1,262144,0,0,497003,33.2703,24.3183,23.6033,0.7149979999999999,8.95205,8.06954,0.8825129999999999,152825,81277.6,71547.2,0,0,3,4,0,0,0,0,9,32
4,0,65536,16,3,64,32,4,1,16,4,8,1,524288,1,0,471694,30.4989,18.7479,18.0799,0.668086,11.751,9.12753,2.62343,267605,76216.1,191388.0,0,0,3,4,0,0,0,0,9,25
3,0,16384,1,3,64,16,1,16,16,4,1,2,262144,1,1,512043,29.1254,24.1918,22.8015,1.39029,4.93362,4.11658,0.817041,261340,158394.0,102946.0,0,0,6,8,0,0,0,0,9,54
2,1,32768,2,2,32,128,2,4,32,8,2,1,131072,0,0,282243,84.8128,70.2131,66.6204,3.59269,14.5997,13.2434,1.35632,421944,315554.0,106389.0,0,0,5,5,0,0,0,0,9,1005
5,0,16384,4,1,64,64,1,8,8,4,1,2,262144,0,0,355106,25.3488,20.3633,18.83,1.53331,4.985519999999998,4.13952,0.845992,281683,178673.0,103010.0,0,0,8,8,0,0,0,0,9,49
2,0,16384,2,4,32,32,1,2,32,4,2,2,1048576,0,1,531180,45.2381,37.1439,35.5074,1.63652,8.09415,7.20055,0.893599,284406,167101.0,117304.0,0,0,6,8,0,0,0,0,9,39
4,0,65536,16,2,64,16,1,8,16,4,1,1,1048576,1,0,553498,26.6681,16.2662,15.4072,0.858949,10.402,7.77853,2.62343,289344,97955.1,191388.0,0,0,4,5,0,0,0,0,9,27
4,0,65536,4,2,32,64,2,1,8,4,2,1,131072,0,0,554062,24.7722,16.3496,15.493,0.856583,8.42261,5.7468900000000005,2.67573,333893,97763.7,236129.0,0,0,4,5,0,0,0,0,9,26
5,0,65536,1,1,32,128,3,8,8,4,2,1,262144,1,0,579164,19.0267,12.4373,11.6244,0.8128850000000001,6.58933,3.97189,2.61744,285458,95863.5,189594.0,0,0,4,5,0,0,0,0,9,26
3,1,65536,1,1,32,64,2,8,64,8,2,2,524288,0,0,142007,118.747,87.5608,83.522,4.03877,31.1861,28.1167,3.06948,800033,412255.0,387777.0,0,0,12,14,0,0,0,0,9,681
2,1,32768,8,3,32,16,4,16,64,4,2,2,524288,1,0,144961,184.223,134.238,129.901,4.3373,49.9852,48.2305,1.75472,601538,399749.0,201789.0,0,0,10,10,0,0,0,0,9,813
5,0,65536,8,2,64,64,4,8,32,8,4,1,524288,0,1,429810,24.3604,16.2788,15.6436,0.635257,8.08158,5.5330900000000005,2.5485,269509,74791.2,194717.0,0,0,3,4,0,0,0,0,9,25
2,1,32768,16,3,32,32,4,2,16,4,8,2,524288,0,0,146174,203.397,133.238,128.835,4.4036300000000015,70.1588,68.0169,2.14189,660957,407600.0,253357.0,0,0,10,11,0,0,0,0,9,822
3,0,32768,8,1,64,128,3,1,64,8,2,1,131072,1,0,544447,29.6653,22.4676,21.5703,0.897279,7.1977600000000015,5.87333,1.32443,198016,102629.0,95386.9,0,0,4,5,0,0,0,0,9,27
1,0,131072,8,4,64,64,4,16,8,8,2,2,524288,0,0,545071,134.892,87.8015,84.9771,2.8243400000000003,47.0901,41.2206,5.86951,968667,221833.0,746834.0,0,0,6,8,0,0,0,0,9,36
3,0,32768,4,2,64,64,2,4,64,4,1,1,131072,1,0,550583,28.6704,22.2279,21.3306,0.897279,6.44252,5.15802,1.2845,197329,102629.0,94700.4,0,0,4,5,0,0,0,0,9,27
5,1,16384,8,2,64,16,4,2,32,4,2,2,524288,0,1,142112,66.839,52.9282,47.3455,5.5826699999999985,13.9108,12.9773,0.933512,644057,519602.0,124455.0,0,0,10,10,0,0,0,0,9,1612
1,1,131072,1,3,32,64,2,4,16,4,8,2,1048576,1,1,144614,448.219,326.336,320.579,5.75712,121.884,115.87,6.0136,1327190,455149.0,872037.0,0,0,10,12,0,0,0,0,9,583
4,0,131072,4,1,32,32,3,16,64,8,8,1,262144,1,1,537468,31.3567,16.8501,15.9935,0.856583,14.5067,9.53815,4.96851,540415,97763.7,442651.0,0,0,4,5,0,0,0,0,9,26
2,0,32768,16,1,64,128,1,4,64,4,2,1,524288,1,0,469435,57.5898,41.5534,40.2254,1.3280299999999998,16.0364,14.585,1.4514,243536,134870.0,108666.0,0,0,5,6,0,0,0,0,9,29
2,1,131072,4,4,64,32,3,2,64,4,8,2,1048576,0,0,137603,208.042,141.599,136.516,5.08282,66.4427,60.7265,5.7162,1332270,462533.0,869742.0,0,0,10,11,0,0,0,0,9,1109
2,0,16384,2,1,64,64,4,4,64,8,2,1,131072,1,0,423863,54.1541,45.3778,44.3228,1.05503,8.7763,8.12486,0.651439,157924,105510.0,52413.6,0,0,4,4,0,0,0,0,9,34
2,0,32768,8,1,64,64,4,2,32,4,8,1,524288,1,0,411541,59.4964,46.5168,45.6612,0.8555379999999999,12.9796,11.6552,1.32443,182454,87066.7,95386.9,0,0,3,4,0,0,0,0,9,32
5,0,65536,1,4,32,32,3,8,16,8,4,2,1048576,0,0,475912,24.8707,15.4771,14.2715,1.20556,9.39363,6.32416,3.06948,531094,143316.0,387777.0,0,0,6,8,0,0,0,0,9,29
1,1,65536,1,2,64,32,4,8,32,4,1,2,1048576,1,1,137283,428.857,343.871,337.121,6.7497,84.9861,82.0947,2.8913900000000003,925128,537207.0,387921.0,0,0,10,10,0,0,0,0,9,1115
4,1,16384,2,3,32,32,1,4,16,4,1,2,524288,0,1,153606,70.9467,59.5623,55.7141,3.84818,11.3844,10.4908,0.893599,492555,375250.0,117304.0,0,0,10,10,0,0,0,0,9,833
1,1,131072,16,3,64,128,3,8,64,4,2,2,1048576,1,1,138135,626.144,341.876,335.145,6.73077,284.268,277.893,6.37565,1354740,535676.0,819066.0,0,0,10,10,0,0,0,0,9,1107
1,0,131072,16,4,64,16,1,1,16,4,1,2,131072,1,1,385796,238.394,122.291,119.462,2.82907,116.103,109.727,6.37565,1041280,222216.0,819066.0,0,0,6,8,0,0,0,0,9,38
3,0,32768,1,3,64,128,4,1,8,8,8,2,1048576,1,0,484322,34.1619,25.6973,24.3543,1.34296,8.46465,6.95637,1.5082799999999998,353110,154566.0,198544.0,0,0,6,8,0,0,0,0,9,34
1,1,131072,8,1,32,16,1,4,32,4,4,2,131072,1,0,142704,491.984,336.264,328.71,7.55381,155.72,149.435,6.28526,1502700,597549.0,905154.0,0,0,13,15,0,0,0,0,9,823
5,1,65536,1,3,32,64,1,2,8,8,1,2,524288,1,0,158013,64.4597,46.2523,42.6314,3.62084,18.2074,15.1379,3.06948,748704,360926.0,387777.0,0,0,10,10,0,0,0,0,9,783
1,1,65536,16,4,64,32,4,16,16,8,8,1,262144,1,0,276384,230.23,172.37099999999995,167.74200000000005,4.62845,57.8596,55.2362,2.62343,561891,370502.0,191388.0,0,0,5,5,0,0,0,0,9,1084
5,1,32768,16,4,64,64,4,1,32,8,8,1,262144,0,0,273805,38.952,28.5408,24.6249,3.91595,10.4111,8.95975,1.4514,459934,351268.0,108666.0,0,0,5,5,0,0,0,0,9,1278
2,0,32768,4,3,64,128,3,16,64,4,2,2,524288,0,1,437887,59.0248,44.6289,43.0042,1.62469,14.3959,12.8378,1.55808,366757,166144.0,200613.0,0,0,6,8,0,0,0,0,9,34
3,0,131072,8,3,32,32,3,1,16,4,2,1,131072,0,0,441326,49.4728,27.631,26.7408,0.89018,21.8419,16.7272,5.1146699999999985,563185,102055.0,461130.0,0,0,4,5,0,0,0,0,9,24
4,1,65536,1,2,64,32,1,16,8,4,2,2,524288,1,1,140856,90.0773,67.1983,60.9606,6.23769,22.879,19.9876,2.8913900000000003,977632,589712.0,387921.0,0,0,13,14,0,0,0,0,9,1592
4,1,16384,2,4,64,32,4,2,32,4,1,2,262144,1,1,144159,76.6418,65.0182,59.2987,5.719530000000002,11.6236,10.7994,0.824156,631865,528897.0,102968.0,0,0,10,11,0,0,0,0,9,1609
1,1,16384,8,3,32,64,3,4,64,8,2,1,262144,1,1,288702,193.018,164.265,160.805,3.4594,28.7531,27.9945,0.758596,332556,275948.0,56608.5,0,0,5,5,0,0,0,0,9,590
4,1,131072,4,1,64,128,2,4,32,4,1,1,131072,1,0,271988,52.8683,35.0629,31.5353,3.52754,17.8054,13.1075,4.69785,691093,320096.0,370997.0,0,0,5,6,0,0,0,0,9,1076
4,0,32768,16,3,64,64,3,2,16,4,8,1,1048576,0,1,457773,28.2746,19.3449,18.6603,0.684651,8.9297,7.4783,1.4514,186222,77555.9,108666.0,0,0,3,4,0,0,0,0,9,32
2,0,32768,16,2,64,64,2,2,16,4,4,1,524288,1,1,563448,48.0004,34.3975,33.3022,1.09533,13.6029,12.1515,1.4514,219922,111256.0,108666.0,0,0,4,5,0,0,0,0,9,32
5,1,32768,1,2,64,16,4,2,32,4,4,2,262144,0,1,138691,67.435,52.9049,48.5008,4.40415,14.53,13.0217,1.5082799999999998,622826,424282.0,198544.0,0,0,10,10,0,0,0,0,9,1114
3,1,32768,2,3,64,64,2,8,8,8,4,2,131072,1,1,142122,111.611,87.9451,82.5684,5.37677,23.6661,22.1336,1.53246,702884,501911.0,200974.0,0,0,10,10,0,0,0,0,9,1445
1,0,32768,8,2,32,16,4,8,32,4,8,1,524288,0,0,664621,90.1027,71.7596,69.8876,1.87198,18.3431,16.9225,1.42058,255159,147639.0,107519.0,0,0,4,5,0,0,0,0,9,36
1,0,131072,8,4,64,32,2,8,16,4,8,2,524288,1,1,416706,174.127,114.339,111.519,2.81961,59.788,53.9185,5.86951,968284,221450.0,746834.0,0,0,6,8,0,0,0,0,9,34
4,0,16384,8,3,32,16,1,2,32,8,8,2,262144,0,0,439770,29.0602,20.8413,19.5373,1.30403,8.218869999999999,7.2282,0.99067,273330,148846.0,124485.0,0,0,6,8,0,0,0,0,9,43
3,1,65536,16,2,32,16,3,2,64,8,8,2,262144,1,0,142132,148.835,85.9319,82.6512,3.28071,62.9033,59.3081,3.59521,739142,335052.0,404090.0,0,0,10,11,0,0,0,0,9,542
1,0,65536,4,3,64,16,3,1,8,8,4,2,1048576,0,1,423455,150.528,112.594,109.775,2.81961,37.9331,34.9651,2.96795,576200,221450.0,354750.0,0,0,6,8,0,0,0,0,9,34
5,0,32768,16,3,64,32,3,2,8,4,1,2,1048576,0,0,451875,26.4526,16.0207,14.8033,1.2174,10.4319,8.39688,2.03503,397593,144273.0,253320.0,0,0,6,8,0,0,0,0,9,34
2,0,16384,4,1,64,128,2,4,32,8,8,2,131072,1,0,327574,71.8212,59.7566,58.1225,1.63416,12.0646,11.2186,0.845992,269920,166910.0,103010.0,0,0,6,8,0,0,0,0,9,38
1,1,65536,8,3,64,64,1,16,64,8,2,2,131072,1,1,137753,460.204,343.66,336.048,7.611110000000001,116.545,113.495,3.04978,962767,606879.0,355888.0,0,0,10,10,0,0,0,0,9,1479
5,0,32768,2,4,64,128,3,1,32,8,4,2,131072,0,0,468816,21.6485,15.6287,14.4113,1.2174,6.0197400000000005,4.48728,1.53246,345247,144273.0,200974.0,0,0,6,8,0,0,0,0,9,34
5,0,65536,16,3,32,128,2,4,32,8,2,1,1048576,1,1,427323,30.3204,16.637999999999998,15.8251,0.8128850000000001,13.6824,10.8833,2.79913,280374,95863.5,184511.0,0,0,4,5,0,0,0,0,9,26
2,1,65536,4,1,64,16,2,1,16,4,8,2,131072,1,1,137728,193.919,142.68200000000004,137.134,5.54828,51.237,48.269,2.96795,867004,512254.0,354750.0,0,0,12,14,0,0,0,0,9,1084
5,0,65536,1,1,64,64,1,16,64,4,2,2,262144,1,0,284506,37.3828,25.5156,23.9918,1.52384,11.8672,8.97578,2.8913900000000003,565828,177907.0,387921.0,0,0,8,8,0,0,0,0,9,45
2,1,32768,4,1,32,32,3,2,32,8,2,1,1048576,0,0,281052,84.5985,68.8985,66.9056,1.99294,15.7,14.3246,1.37533,292377,186164.0,106213.0,0,0,5,5,0,0,0,0,9,329
4,1,65536,4,3,64,16,4,8,16,8,8,2,131072,0,1,138476,93.7287,66.7802,61.7228,5.05746,26.9485,23.9806,2.96795,827809,473059.0,354750.0,0,0,10,10,0,0,0,0,9,1344
3,1,131072,2,4,64,64,2,8,16,8,1,2,262144,0,1,144718,128.17600000000002,85.1293,81.0352,4.094130000000002,43.0468,37.3722,5.6745800000000015,1119240,398169.0,721076.0,0,0,10,10,0,0,0,0,9,903
5,0,32768,1,2,32,128,1,8,32,4,1,2,131072,0,0,381840,27.0516,19.2471,17.8919,1.35524,7.80444,6.20811,1.59633,380059,159846.0,220213.0,0,0,7,8,0,0,0,0,9,33
